Press Enter to quit: NBits: 320 	NErrs: 4 	BER: 1.2500E-02
NBits: 1280 	NErrs: 30 	BER: 2.3438E-02
NBits: 2560 	NErrs: 56 	BER: 2.1875E-02
NBits: 3520 	NErrs: 84 	BER: 2.3864E-02
NBits: 4480 	NErrs: 101 	BER: 2.2545E-02
NBits: 4960 	NErrs: 110 	BER: 2.2177E-02
NBits: 5920 	NErrs: 141 	BER: 2.3818E-02
NBits: 6880 	NErrs: 165 	BER: 2.3983E-02
NBits: 7200 	NErrs: 174 	BER: 2.4167E-02
NBits: 8160 	NErrs: 203 	BER: 2.4877E-02
NBits: 9120 	NErrs: 255 	BER: 2.7961E-02
NBits: 9280 	NErrs: 261 	BER: 2.8125E-02
NBits: 11200 	NErrs: 312 	BER: 2.7857E-02
NBits: 11520 	NErrs: 320 	BER: 2.7778E-02
NBits: 12480 	NErrs: 358 	BER: 2.8686E-02
NBits: 13760 	NErrs: 387 	BER: 2.8125E-02
NBits: 14720 	NErrs: 410 	BER: 2.7853E-02
NBits: 16160 	NErrs: 439 	BER: 2.7166E-02
NBits: 17120 	NErrs: 463 	BER: 2.7044E-02
NBits: 18400 	NErrs: 496 	BER: 2.6957E-02
NBits: 19360 	NErrs: 518 	BER: 2.6756E-02
NBits: 20320 	NErrs: 550 	BER: 2.7067E-02
NBits: 20640 	NErrs: 559 	BER: 2.7083E-02
NBits: 22560 	NErrs: 610 	BER: 2.7039E-02
NBits: 24480 	NErrs: 669 	BER: 2.7328E-02
NBits: 25120 	NErrs: 683 	BER: 2.7189E-02
NBits: 26080 	NErrs: 712 	BER: 2.7301E-02
NBits: 27040 	NErrs: 732 	BER: 2.7071E-02
NBits: 28000 	NErrs: 750 	BER: 2.6786E-02
NBits: 28480 	NErrs: 762 	BER: 2.6756E-02
NBits: 29440 	NErrs: 805 	BER: 2.7344E-02
NBits: 30720 	NErrs: 831 	BER: 2.7051E-02
NBits: 31680 	NErrs: 857 	BER: 2.7052E-02
NBits: 32800 	NErrs: 866 	BER: 2.6402E-02
NBits: 33760 	NErrs: 889 	BER: 2.6333E-02
NBits: 34720 	NErrs: 918 	BER: 2.6440E-02
NBits: 35040 	NErrs: 934 	BER: 2.6655E-02
NBits: 36960 	NErrs: 985 	BER: 2.6650E-02
NBits: 38240 	NErrs: 1022 	BER: 2.6726E-02
NBits: 40320 	NErrs: 1083 	BER: 2.6860E-02
NBits: 40480 	NErrs: 1086 	BER: 2.6828E-02
NBits: 42080 	NErrs: 1120 	BER: 2.6616E-02
NBits: 43040 	NErrs: 1145 	BER: 2.6603E-02
NBits: 44960 	NErrs: 1194 	BER: 2.6557E-02
NBits: 48800 	NErrs: 1304 	BER: 2.6721E-02
NBits: 50720 	NErrs: 1352 	BER: 2.6656E-02
NBits: 51680 	NErrs: 1382 	BER: 2.6741E-02
NBits: 53600 	NErrs: 1412 	BER: 2.6343E-02
NBits: 57760 	NErrs: 1526 	BER: 2.6420E-02
NBits: 58880 	NErrs: 1558 	BER: 2.6461E-02
NBits: 60800 	NErrs: 1602 	BER: 2.6349E-02
NBits: 61760 	NErrs: 1619 	BER: 2.6214E-02
NBits: 65280 	NErrs: 1710 	BER: 2.6195E-02
NBits: 67200 	NErrs: 1763 	BER: 2.6235E-02
NBits: 72000 	NErrs: 1888 	BER: 2.6222E-02
NBits: 73920 	NErrs: 1950 	BER: 2.6380E-02
NBits: 75840 	NErrs: 2000 	BER: 2.6371E-02
NBits: 81120 	NErrs: 2128 	BER: 2.6233E-02
NBits: 83360 	NErrs: 2176 	BER: 2.6104E-02
NBits: 85280 	NErrs: 2230 	BER: 2.6149E-02
NBits: 87200 	NErrs: 2283 	BER: 2.6181E-02
NBits: 89120 	NErrs: 2329 	BER: 2.6133E-02
NBits: 91040 	NErrs: 2380 	BER: 2.6142E-02
NBits: 93440 	NErrs: 2451 	BER: 2.6231E-02
NBits: 94400 	NErrs: 2468 	BER: 2.6144E-02
NBits: 117280 	NErrs: 3065 	BER: 2.6134E-02
NBits: 119680 	NErrs: 3120 	BER: 2.6070E-02
NBits: 120640 	NErrs: 3147 	BER: 2.6086E-02
NBits: 121760 	NErrs: 3174 	BER: 2.6068E-02
NBits: 122720 	NErrs: 3189 	BER: 2.5986E-02
NBits: 123680 	NErrs: 3218 	BER: 2.6019E-02
NBits: 124160 	NErrs: 3229 	BER: 2.6007E-02
NBits: 126240 	NErrs: 3288 	BER: 2.6046E-02
