Press Enter to quit: NBits: 160 	NErrs: 3 	BER: 1.8750E-02
NBits: 291680 	NErrs: 2983 	BER: 1.0227E-02
NBits: 295680 	NErrs: 3037 	BER: 1.0271E-02
NBits: 303840 	NErrs: 3115 	BER: 1.0252E-02
NBits: 307840 	NErrs: 3160 	BER: 1.0265E-02
NBits: 311840 	NErrs: 3212 	BER: 1.0300E-02
NBits: 320320 	NErrs: 3294 	BER: 1.0283E-02
NBits: 322240 	NErrs: 3310 	BER: 1.0272E-02
NBits: 326240 	NErrs: 3372 	BER: 1.0336E-02
NBits: 334400 	NErrs: 3461 	BER: 1.0350E-02
NBits: 338400 	NErrs: 3498 	BER: 1.0337E-02
NBits: 342400 	NErrs: 3544 	BER: 1.0350E-02
NBits: 350560 	NErrs: 3636 	BER: 1.0372E-02
NBits: 352480 	NErrs: 3650 	BER: 1.0355E-02
NBits: 352960 	NErrs: 3654 	BER: 1.0352E-02
NBits: 353920 	NErrs: 3673 	BER: 1.0378E-02
NBits: 356000 	NErrs: 3699 	BER: 1.0390E-02
NBits: 360000 	NErrs: 3736 	BER: 1.0378E-02
NBits: 364000 	NErrs: 3772 	BER: 1.0363E-02
NBits: 372160 	NErrs: 3863 	BER: 1.0380E-02
NBits: 376160 	NErrs: 3903 	BER: 1.0376E-02
NBits: 380160 	NErrs: 3936 	BER: 1.0354E-02
NBits: 384160 	NErrs: 3982 	BER: 1.0365E-02
NBits: 384960 	NErrs: 3989 	BER: 1.0362E-02
NBits: 385920 	NErrs: 4004 	BER: 1.0375E-02
NBits: 388480 	NErrs: 4038 	BER: 1.0394E-02
NBits: 389440 	NErrs: 4043 	BER: 1.0382E-02
NBits: 391840 	NErrs: 4067 	BER: 1.0379E-02
NBits: 395200 	NErrs: 4111 	BER: 1.0402E-02
NBits: 398720 	NErrs: 4142 	BER: 1.0388E-02
NBits: 400640 	NErrs: 4171 	BER: 1.0411E-02
NBits: 402080 	NErrs: 4178 	BER: 1.0391E-02
NBits: 403040 	NErrs: 4185 	BER: 1.0384E-02
NBits: 403840 	NErrs: 4191 	BER: 1.0378E-02
NBits: 408000 	NErrs: 4237 	BER: 1.0385E-02
NBits: 409920 	NErrs: 4254 	BER: 1.0378E-02
NBits: 413920 	NErrs: 4289 	BER: 1.0362E-02
NBits: 415840 	NErrs: 4306 	BER: 1.0355E-02
NBits: 417760 	NErrs: 4323 	BER: 1.0348E-02
NBits: 421760 	NErrs: 4361 	BER: 1.0340E-02
NBits: 424640 	NErrs: 4396 	BER: 1.0352E-02
NBits: 426560 	NErrs: 4424 	BER: 1.0371E-02
NBits: 427680 	NErrs: 4435 	BER: 1.0370E-02
NBits: 429600 	NErrs: 4447 	BER: 1.0351E-02
NBits: 431520 	NErrs: 4464 	BER: 1.0345E-02
NBits: 433440 	NErrs: 4489 	BER: 1.0357E-02
NBits: 434400 	NErrs: 4499 	BER: 1.0357E-02
NBits: 436320 	NErrs: 4527 	BER: 1.0375E-02
NBits: 440320 	NErrs: 4571 	BER: 1.0381E-02
NBits: 444320 	NErrs: 4616 	BER: 1.0389E-02
NBits: 448320 	NErrs: 4665 	BER: 1.0406E-02
NBits: 450400 	NErrs: 4686 	BER: 1.0404E-02
NBits: 454400 	NErrs: 4715 	BER: 1.0376E-02
NBits: 462240 	NErrs: 4804 	BER: 1.0393E-02
NBits: 464160 	NErrs: 4821 	BER: 1.0387E-02
NBits: 468160 	NErrs: 4850 	BER: 1.0360E-02
NBits: 470080 	NErrs: 4862 	BER: 1.0343E-02
NBits: 474080 	NErrs: 4902 	BER: 1.0340E-02
NBits: 476000 	NErrs: 4920 	BER: 1.0336E-02
NBits: 480000 	NErrs: 4952 	BER: 1.0317E-02
NBits: 481920 	NErrs: 4969 	BER: 1.0311E-02
NBits: 483200 	NErrs: 4981 	BER: 1.0308E-02
NBits: 486080 	NErrs: 5011 	BER: 1.0309E-02
NBits: 488160 	NErrs: 5033 	BER: 1.0310E-02
NBits: 489120 	NErrs: 5042 	BER: 1.0308E-02
NBits: 491040 	NErrs: 5057 	BER: 1.0299E-02
NBits: 492960 	NErrs: 5074 	BER: 1.0293E-02
NBits: 494880 	NErrs: 5096 	BER: 1.0297E-02
NBits: 495840 	NErrs: 5106 	BER: 1.0298E-02
NBits: 496800 	NErrs: 5115 	BER: 1.0296E-02
NBits: 499360 	NErrs: 5150 	BER: 1.0313E-02
NBits: 500320 	NErrs: 5166 	BER: 1.0325E-02
NBits: 502240 	NErrs: 5181 	BER: 1.0316E-02
NBits: 502720 	NErrs: 5185 	BER: 1.0314E-02
NBits: 503680 	NErrs: 5193 	BER: 1.0310E-02
NBits: 504480 	NErrs: 5203 	BER: 1.0314E-02
NBits: 506400 	NErrs: 5222 	BER: 1.0312E-02
NBits: 510400 	NErrs: 5251 	BER: 1.0288E-02
NBits: 514400 	NErrs: 5310 	BER: 1.0323E-02
NBits: 515360 	NErrs: 5315 	BER: 1.0313E-02
NBits: 516000 	NErrs: 5319 	BER: 1.0308E-02
NBits: 518400 	NErrs: 5341 	BER: 1.0303E-02
NBits: 520320 	NErrs: 5355 	BER: 1.0292E-02
NBits: 522720 	NErrs: 5373 	BER: 1.0279E-02
NBits: 524640 	NErrs: 5389 	BER: 1.0272E-02
NBits: 525600 	NErrs: 5398 	BER: 1.0270E-02
NBits: 529600 	NErrs: 5427 	BER: 1.0247E-02
NBits: 530560 	NErrs: 5440 	BER: 1.0253E-02
NBits: 532640 	NErrs: 5470 	BER: 1.0270E-02
NBits: 534560 	NErrs: 5493 	BER: 1.0276E-02
NBits: 535520 	NErrs: 5503 	BER: 1.0276E-02
NBits: 537280 	NErrs: 5517 	BER: 1.0268E-02
NBits: 539680 	NErrs: 5529 	BER: 1.0245E-02
NBits: 541600 	NErrs: 5547 	BER: 1.0242E-02
NBits: 542560 	NErrs: 5553 	BER: 1.0235E-02
