Press Enter to quit: NBits: 1920 	NErrs: 0 	BER: 0.0000E+00
NBits: 5926880 	NErrs: 1024 	BER: 1.7277E-04
NBits: 5928800 	NErrs: 1024 	BER: 1.7272E-04
NBits: 5932000 	NErrs: 1024 	BER: 1.7262E-04
NBits: 5933920 	NErrs: 1024 	BER: 1.7257E-04
NBits: 5937920 	NErrs: 1024 	BER: 1.7245E-04
NBits: 5938880 	NErrs: 1024 	BER: 1.7242E-04
NBits: 5940800 	NErrs: 1025 	BER: 1.7254E-04
NBits: 5941760 	NErrs: 1025 	BER: 1.7251E-04
NBits: 5942240 	NErrs: 1025 	BER: 1.7249E-04
NBits: 5943200 	NErrs: 1025 	BER: 1.7247E-04
NBits: 5947360 	NErrs: 1025 	BER: 1.7235E-04
NBits: 5951360 	NErrs: 1026 	BER: 1.7240E-04
NBits: 5952160 	NErrs: 1026 	BER: 1.7237E-04
NBits: 5954080 	NErrs: 1026 	BER: 1.7232E-04
NBits: 5958080 	NErrs: 1027 	BER: 1.7237E-04
NBits: 5959680 	NErrs: 1027 	BER: 1.7232E-04
NBits: 5961600 	NErrs: 1027 	BER: 1.7227E-04
NBits: 5966400 	NErrs: 1027 	BER: 1.7213E-04
NBits: 5968320 	NErrs: 1027 	BER: 1.7208E-04
NBits: 5969920 	NErrs: 1027 	BER: 1.7203E-04
NBits: 5971520 	NErrs: 1028 	BER: 1.7215E-04
NBits: 5973440 	NErrs: 1030 	BER: 1.7243E-04
NBits: 5976640 	NErrs: 1030 	BER: 1.7234E-04
NBits: 5978560 	NErrs: 1030 	BER: 1.7228E-04
NBits: 5982560 	NErrs: 1030 	BER: 1.7217E-04
NBits: 5986560 	NErrs: 1030 	BER: 1.7205E-04
NBits: 5990560 	NErrs: 1032 	BER: 1.7227E-04
NBits: 5992480 	NErrs: 1033 	BER: 1.7238E-04
NBits: 5996480 	NErrs: 1033 	BER: 1.7227E-04
NBits: 6000480 	NErrs: 1033 	BER: 1.7215E-04
NBits: 6004480 	NErrs: 1033 	BER: 1.7204E-04
NBits: 6008480 	NErrs: 1033 	BER: 1.7192E-04
NBits: 6014400 	NErrs: 1033 	BER: 1.7175E-04
NBits: 6018400 	NErrs: 1034 	BER: 1.7181E-04
NBits: 6019680 	NErrs: 1034 	BER: 1.7177E-04
NBits: 6021600 	NErrs: 1035 	BER: 1.7188E-04
NBits: 6023520 	NErrs: 1035 	BER: 1.7183E-04
NBits: 6024960 	NErrs: 1035 	BER: 1.7179E-04
NBits: 6025120 	NErrs: 1035 	BER: 1.7178E-04
NBits: 6028000 	NErrs: 1036 	BER: 1.7186E-04
NBits: 6030400 	NErrs: 1037 	BER: 1.7196E-04
NBits: 6033760 	NErrs: 1037 	BER: 1.7187E-04
NBits: 6035360 	NErrs: 1037 	BER: 1.7182E-04
NBits: 6038240 	NErrs: 1039 	BER: 1.7207E-04
NBits: 6038880 	NErrs: 1039 	BER: 1.7205E-04
NBits: 6040800 	NErrs: 1039 	BER: 1.7200E-04
NBits: 6045600 	NErrs: 1040 	BER: 1.7203E-04
NBits: 6047520 	NErrs: 1040 	BER: 1.7197E-04
NBits: 6051520 	NErrs: 1040 	BER: 1.7186E-04
NBits: 6052480 	NErrs: 1040 	BER: 1.7183E-04
NBits: 6054400 	NErrs: 1040 	BER: 1.7178E-04
NBits: 6056320 	NErrs: 1040 	BER: 1.7172E-04
NBits: 6057760 	NErrs: 1040 	BER: 1.7168E-04
NBits: 6057920 	NErrs: 1041 	BER: 1.7184E-04
NBits: 6059840 	NErrs: 1041 	BER: 1.7179E-04
NBits: 6061280 	NErrs: 1041 	BER: 1.7175E-04
NBits: 6065280 	NErrs: 1042 	BER: 1.7180E-04
NBits: 6067200 	NErrs: 1044 	BER: 1.7207E-04
NBits: 6068160 	NErrs: 1044 	BER: 1.7205E-04
NBits: 6072160 	NErrs: 1045 	BER: 1.7210E-04
NBits: 6080320 	NErrs: 1045 	BER: 1.7187E-04
NBits: 6081600 	NErrs: 1046 	BER: 1.7199E-04
NBits: 6083520 	NErrs: 1047 	BER: 1.7210E-04
NBits: 6087520 	NErrs: 1047 	BER: 1.7199E-04
NBits: 6089440 	NErrs: 1047 	BER: 1.7194E-04
NBits: 6090400 	NErrs: 1047 	BER: 1.7191E-04
NBits: 6090720 	NErrs: 1047 	BER: 1.7190E-04
NBits: 6091680 	NErrs: 1047 	BER: 1.7187E-04
NBits: 6094080 	NErrs: 1047 	BER: 1.7181E-04
NBits: 6096000 	NErrs: 1047 	BER: 1.7175E-04
NBits: 6096960 	NErrs: 1047 	BER: 1.7172E-04
NBits: 6097600 	NErrs: 1047 	BER: 1.7171E-04
NBits: 6098560 	NErrs: 1047 	BER: 1.7168E-04
NBits: 6100160 	NErrs: 1048 	BER: 1.7180E-04
NBits: 6102080 	NErrs: 1048 	BER: 1.7174E-04
NBits: 6104320 	NErrs: 1048 	BER: 1.7168E-04
NBits: 6105920 	NErrs: 1048 	BER: 1.7164E-04
NBits: 6106080 	NErrs: 1048 	BER: 1.7163E-04
NBits: 6107040 	NErrs: 1048 	BER: 1.7161E-04
NBits: 6107840 	NErrs: 1048 	BER: 1.7158E-04
NBits: 6109760 	NErrs: 1048 	BER: 1.7153E-04
NBits: 6113760 	NErrs: 1048 	BER: 1.7142E-04
NBits: 6117760 	NErrs: 1049 	BER: 1.7147E-04
NBits: 6121760 	NErrs: 1049 	BER: 1.7136E-04
NBits: 6123360 	NErrs: 1049 	BER: 1.7131E-04
NBits: 6123520 	NErrs: 1049 	BER: 1.7131E-04
NBits: 6125440 	NErrs: 1049 	BER: 1.7125E-04
NBits: 6129440 	NErrs: 1050 	BER: 1.7130E-04
NBits: 6133440 	NErrs: 1050 	BER: 1.7119E-04
NBits: 6137440 	NErrs: 1052 	BER: 1.7141E-04
NBits: 6139360 	NErrs: 1052 	BER: 1.7135E-04
NBits: 6143360 	NErrs: 1053 	BER: 1.7140E-04
NBits: 6151520 	NErrs: 1056 	BER: 1.7166E-04
NBits: 6155520 	NErrs: 1056 	BER: 1.7155E-04
NBits: 6156320 	NErrs: 1056 	BER: 1.7153E-04
NBits: 6157280 	NErrs: 1056 	BER: 1.7150E-04
NBits: 6159200 	NErrs: 1056 	BER: 1.7145E-04
NBits: 6161120 	NErrs: 1056 	BER: 1.7140E-04
NBits: 6163040 	NErrs: 1056 	BER: 1.7134E-04
NBits: 6164960 	NErrs: 1056 	BER: 1.7129E-04
NBits: 6165920 	NErrs: 1056 	BER: 1.7126E-04
NBits: 6170880 	NErrs: 1057 	BER: 1.7129E-04
NBits: 6174880 	NErrs: 1059 	BER: 1.7150E-04
NBits: 6178880 	NErrs: 1059 	BER: 1.7139E-04
NBits: 6187040 	NErrs: 1062 	BER: 1.7165E-04
NBits: 6188960 	NErrs: 1062 	BER: 1.7160E-04
NBits: 6190880 	NErrs: 1063 	BER: 1.7170E-04
NBits: 6194880 	NErrs: 1063 	BER: 1.7159E-04
NBits: 6197760 	NErrs: 1063 	BER: 1.7151E-04
NBits: 6199200 	NErrs: 1063 	BER: 1.7147E-04
NBits: 6201120 	NErrs: 1063 	BER: 1.7142E-04
NBits: 6202080 	NErrs: 1063 	BER: 1.7139E-04
NBits: 6206080 	NErrs: 1065 	BER: 1.7161E-04
NBits: 6208000 	NErrs: 1065 	BER: 1.7155E-04
NBits: 6212000 	NErrs: 1067 	BER: 1.7176E-04
NBits: 6216000 	NErrs: 1067 	BER: 1.7165E-04
NBits: 6220000 	NErrs: 1068 	BER: 1.7170E-04
NBits: 6221760 	NErrs: 1068 	BER: 1.7166E-04
NBits: 6222720 	NErrs: 1068 	BER: 1.7163E-04
NBits: 6224640 	NErrs: 1068 	BER: 1.7158E-04
NBits: 6228640 	NErrs: 1068 	BER: 1.7147E-04
NBits: 6232640 	NErrs: 1068 	BER: 1.7136E-04
NBits: 6236640 	NErrs: 1068 	BER: 1.7125E-04
NBits: 6240640 	NErrs: 1069 	BER: 1.7130E-04
NBits: 6244640 	NErrs: 1069 	BER: 1.7119E-04
NBits: 6252800 	NErrs: 1070 	BER: 1.7112E-04
NBits: 6254560 	NErrs: 1070 	BER: 1.7108E-04
NBits: 6256480 	NErrs: 1071 	BER: 1.7118E-04
NBits: 6257440 	NErrs: 1071 	BER: 1.7116E-04
NBits: 6257920 	NErrs: 1071 	BER: 1.7114E-04
NBits: 6259840 	NErrs: 1071 	BER: 1.7109E-04
NBits: 6260800 	NErrs: 1071 	BER: 1.7106E-04
NBits: 6262720 	NErrs: 1071 	BER: 1.7101E-04
NBits: 6270880 	NErrs: 1072 	BER: 1.7095E-04
NBits: 6274880 	NErrs: 1074 	BER: 1.7116E-04
NBits: 6278880 	NErrs: 1076 	BER: 1.7137E-04
NBits: 6282880 	NErrs: 1076 	BER: 1.7126E-04
NBits: 6286880 	NErrs: 1077 	BER: 1.7131E-04
NBits: 6287360 	NErrs: 1077 	BER: 1.7130E-04
NBits: 6289280 	NErrs: 1077 	BER: 1.7124E-04
NBits: 6293280 	NErrs: 1077 	BER: 1.7113E-04
NBits: 6297280 	NErrs: 1078 	BER: 1.7119E-04
NBits: 6299200 	NErrs: 1078 	BER: 1.7113E-04
NBits: 6300160 	NErrs: 1079 	BER: 1.7127E-04
NBits: 6300960 	NErrs: 1081 	BER: 1.7156E-04
NBits: 6301920 	NErrs: 1081 	BER: 1.7154E-04
NBits: 6302720 	NErrs: 1081 	BER: 1.7151E-04
NBits: 6304640 	NErrs: 1081 	BER: 1.7146E-04
NBits: 6306560 	NErrs: 1081 	BER: 1.7141E-04
NBits: 6308480 	NErrs: 1081 	BER: 1.7136E-04
NBits: 6309440 	NErrs: 1082 	BER: 1.7149E-04
NBits: 6311360 	NErrs: 1082 	BER: 1.7144E-04
NBits: 6315360 	NErrs: 1085 	BER: 1.7180E-04
NBits: 6319840 	NErrs: 1085 	BER: 1.7168E-04
NBits: 6320160 	NErrs: 1085 	BER: 1.7167E-04
NBits: 6321760 	NErrs: 1087 	BER: 1.7195E-04
NBits: 6325600 	NErrs: 1088 	BER: 1.7200E-04
NBits: 6326880 	NErrs: 1088 	BER: 1.7196E-04
NBits: 6328800 	NErrs: 1088 	BER: 1.7191E-04
NBits: 6330400 	NErrs: 1088 	BER: 1.7187E-04
NBits: 6332000 	NErrs: 1088 	BER: 1.7183E-04
NBits: 6333920 	NErrs: 1088 	BER: 1.7177E-04
NBits: 6337920 	NErrs: 1088 	BER: 1.7167E-04
NBits: 6341920 	NErrs: 1088 	BER: 1.7156E-04
NBits: 6345920 	NErrs: 1091 	BER: 1.7192E-04
NBits: 6349920 	NErrs: 1091 	BER: 1.7181E-04
NBits: 6351840 	NErrs: 1092 	BER: 1.7192E-04
NBits: 6352800 	NErrs: 1093 	BER: 1.7205E-04
NBits: 6354720 	NErrs: 1093 	BER: 1.7200E-04
NBits: 6358720 	NErrs: 1094 	BER: 1.7205E-04
NBits: 6363040 	NErrs: 1095 	BER: 1.7209E-04
NBits: 6366400 	NErrs: 1096 	BER: 1.7215E-04
NBits: 6368160 	NErrs: 1096 	BER: 1.7211E-04
NBits: 6370080 	NErrs: 1097 	BER: 1.7221E-04
NBits: 6374080 	NErrs: 1098 	BER: 1.7226E-04
NBits: 6378080 	NErrs: 1099 	BER: 1.7231E-04
NBits: 6380000 	NErrs: 1099 	BER: 1.7226E-04
NBits: 6384000 	NErrs: 1100 	BER: 1.7231E-04
NBits: 6385440 	NErrs: 1101 	BER: 1.7242E-04
NBits: 6385600 	NErrs: 1101 	BER: 1.7242E-04
NBits: 6387520 	NErrs: 1101 	BER: 1.7237E-04
NBits: 6391520 	NErrs: 1101 	BER: 1.7226E-04
NBits: 6393440 	NErrs: 1101 	BER: 1.7221E-04
NBits: 6395360 	NErrs: 1102 	BER: 1.7231E-04
NBits: 6397280 	NErrs: 1102 	BER: 1.7226E-04
NBits: 6399200 	NErrs: 1103 	BER: 1.7237E-04
NBits: 6403200 	NErrs: 1104 	BER: 1.7241E-04
NBits: 6404160 	NErrs: 1105 	BER: 1.7254E-04
NBits: 6406080 	NErrs: 1105 	BER: 1.7249E-04
NBits: 6408000 	NErrs: 1105 	BER: 1.7244E-04
NBits: 6412000 	NErrs: 1106 	BER: 1.7249E-04
NBits: 6416000 	NErrs: 1107 	BER: 1.7254E-04
NBits: 6418400 	NErrs: 1108 	BER: 1.7263E-04
NBits: 6421280 	NErrs: 1108 	BER: 1.7255E-04
NBits: 6421760 	NErrs: 1108 	BER: 1.7254E-04
NBits: 6424640 	NErrs: 1109 	BER: 1.7262E-04
NBits: 6425120 	NErrs: 1109 	BER: 1.7260E-04
NBits: 6427040 	NErrs: 1109 	BER: 1.7255E-04
NBits: 6428000 	NErrs: 1109 	BER: 1.7253E-04
NBits: 6428640 	NErrs: 1110 	BER: 1.7266E-04
NBits: 6429600 	NErrs: 1110 	BER: 1.7264E-04
NBits: 6431520 	NErrs: 1110 	BER: 1.7259E-04
NBits: 6433440 	NErrs: 1110 	BER: 1.7254E-04
NBits: 6437120 	NErrs: 1110 	BER: 1.7244E-04
NBits: 6439040 	NErrs: 1110 	BER: 1.7239E-04
NBits: 6443040 	NErrs: 1113 	BER: 1.7274E-04
NBits: 6447040 	NErrs: 1114 	BER: 1.7279E-04
NBits: 6451200 	NErrs: 1115 	BER: 1.7284E-04
NBits: 6454720 	NErrs: 1116 	BER: 1.7290E-04
NBits: 6459840 	NErrs: 1118 	BER: 1.7307E-04
NBits: 6465760 	NErrs: 1118 	BER: 1.7291E-04
NBits: 6469760 	NErrs: 1118 	BER: 1.7280E-04
NBits: 6473760 	NErrs: 1120 	BER: 1.7301E-04
NBits: 6477760 	NErrs: 1120 	BER: 1.7290E-04
NBits: 6481760 	NErrs: 1121 	BER: 1.7295E-04
NBits: 6483840 	NErrs: 1122 	BER: 1.7305E-04
NBits: 6484000 	NErrs: 1122 	BER: 1.7304E-04
NBits: 6488000 	NErrs: 1123 	BER: 1.7309E-04
NBits: 6489920 	NErrs: 1124 	BER: 1.7319E-04
NBits: 6493920 	NErrs: 1125 	BER: 1.7324E-04
NBits: 6497920 	NErrs: 1126 	BER: 1.7329E-04
NBits: 6501920 	NErrs: 1127 	BER: 1.7333E-04
NBits: 6510080 	NErrs: 1128 	BER: 1.7327E-04
NBits: 6514080 	NErrs: 1128 	BER: 1.7316E-04
NBits: 6516000 	NErrs: 1128 	BER: 1.7311E-04
NBits: 6516640 	NErrs: 1128 	BER: 1.7310E-04
NBits: 6520160 	NErrs: 1128 	BER: 1.7300E-04
NBits: 6521120 	NErrs: 1128 	BER: 1.7298E-04
NBits: 6522080 	NErrs: 1128 	BER: 1.7295E-04
NBits: 6522720 	NErrs: 1128 	BER: 1.7293E-04
NBits: 6524640 	NErrs: 1128 	BER: 1.7288E-04
NBits: 6528640 	NErrs: 1128 	BER: 1.7278E-04
NBits: 6536800 	NErrs: 1129 	BER: 1.7271E-04
NBits: 6540800 	NErrs: 1129 	BER: 1.7261E-04
NBits: 6544800 	NErrs: 1132 	BER: 1.7296E-04
NBits: 6548800 	NErrs: 1132 	BER: 1.7286E-04
NBits: 6549440 	NErrs: 1132 	BER: 1.7284E-04
NBits: 6556320 	NErrs: 1134 	BER: 1.7296E-04
NBits: 6559680 	NErrs: 1135 	BER: 1.7303E-04
NBits: 6561600 	NErrs: 1136 	BER: 1.7313E-04
NBits: 6563040 	NErrs: 1136 	BER: 1.7309E-04
NBits: 6564960 	NErrs: 1136 	BER: 1.7304E-04
NBits: 6568960 	NErrs: 1137 	BER: 1.7309E-04
NBits: 6572960 	NErrs: 1138 	BER: 1.7313E-04
NBits: 6574880 	NErrs: 1138 	BER: 1.7308E-04
NBits: 6578880 	NErrs: 1138 	BER: 1.7298E-04
NBits: 6580800 	NErrs: 1140 	BER: 1.7323E-04
NBits: 6581760 	NErrs: 1140 	BER: 1.7321E-04
NBits: 6582240 	NErrs: 1140 	BER: 1.7319E-04
NBits: 6588960 	NErrs: 1141 	BER: 1.7317E-04
NBits: 6590880 	NErrs: 1141 	BER: 1.7312E-04
NBits: 6595360 	NErrs: 1141 	BER: 1.7300E-04
NBits: 6601280 	NErrs: 1142 	BER: 1.7300E-04
NBits: 6605120 	NErrs: 1142 	BER: 1.7290E-04
NBits: 6609120 	NErrs: 1142 	BER: 1.7279E-04
NBits: 6610080 	NErrs: 1142 	BER: 1.7277E-04
NBits: 6611040 	NErrs: 1142 	BER: 1.7274E-04
NBits: 6612960 	NErrs: 1142 	BER: 1.7269E-04
NBits: 6615040 	NErrs: 1142 	BER: 1.7264E-04
NBits: 6616960 	NErrs: 1142 	BER: 1.7259E-04
NBits: 6621760 	NErrs: 1144 	BER: 1.7276E-04
NBits: 6624640 	NErrs: 1144 	BER: 1.7269E-04
NBits: 6625280 	NErrs: 1144 	BER: 1.7267E-04
NBits: 6627200 	NErrs: 1144 	BER: 1.7262E-04
NBits: 6628640 	NErrs: 1144 	BER: 1.7258E-04
NBits: 6630560 	NErrs: 1144 	BER: 1.7253E-04
NBits: 6631520 	NErrs: 1144 	BER: 1.7251E-04
NBits: 6632000 	NErrs: 1144 	BER: 1.7250E-04
NBits: 6633920 	NErrs: 1144 	BER: 1.7245E-04
NBits: 6637920 	NErrs: 1144 	BER: 1.7234E-04
NBits: 6641920 	NErrs: 1144 	BER: 1.7224E-04
NBits: 6645920 	NErrs: 1146 	BER: 1.7244E-04
NBits: 6647840 	NErrs: 1147 	BER: 1.7254E-04
NBits: 6653760 	NErrs: 1147 	BER: 1.7238E-04
NBits: 6654560 	NErrs: 1147 	BER: 1.7236E-04
NBits: 6656480 	NErrs: 1147 	BER: 1.7231E-04
NBits: 6661440 	NErrs: 1151 	BER: 1.7279E-04
NBits: 6663360 	NErrs: 1151 	BER: 1.7274E-04
NBits: 6663840 	NErrs: 1151 	BER: 1.7272E-04
NBits: 6665760 	NErrs: 1151 	BER: 1.7267E-04
NBits: 6667680 	NErrs: 1153 	BER: 1.7292E-04
NBits: 6668160 	NErrs: 1153 	BER: 1.7291E-04
NBits: 6670080 	NErrs: 1153 	BER: 1.7286E-04
NBits: 6674080 	NErrs: 1153 	BER: 1.7276E-04
NBits: 6678080 	NErrs: 1154 	BER: 1.7280E-04
NBits: 6680480 	NErrs: 1154 	BER: 1.7274E-04
NBits: 6687360 	NErrs: 1157 	BER: 1.7301E-04
NBits: 6694240 	NErrs: 1158 	BER: 1.7298E-04
NBits: 6696160 	NErrs: 1160 	BER: 1.7323E-04
NBits: 6700160 	NErrs: 1160 	BER: 1.7313E-04
NBits: 6704160 	NErrs: 1161 	BER: 1.7318E-04
NBits: 6712320 	NErrs: 1163 	BER: 1.7326E-04
NBits: 6713280 	NErrs: 1163 	BER: 1.7324E-04
NBits: 6717280 	NErrs: 1163 	BER: 1.7314E-04
NBits: 6720160 	NErrs: 1164 	BER: 1.7321E-04
NBits: 6722080 	NErrs: 1164 	BER: 1.7316E-04
NBits: 6726080 	NErrs: 1164 	BER: 1.7306E-04
NBits: 6730080 	NErrs: 1165 	BER: 1.7310E-04
NBits: 6732000 	NErrs: 1165 	BER: 1.7305E-04
NBits: 6733760 	NErrs: 1165 	BER: 1.7301E-04
NBits: 6735680 	NErrs: 1165 	BER: 1.7296E-04
NBits: 6739680 	NErrs: 1167 	BER: 1.7315E-04
NBits: 6746080 	NErrs: 1170 	BER: 1.7343E-04
NBits: 6754240 	NErrs: 1174 	BER: 1.7382E-04
NBits: 6762400 	NErrs: 1177 	BER: 1.7405E-04
NBits: 6766400 	NErrs: 1178 	BER: 1.7410E-04
NBits: 6770400 	NErrs: 1178 	BER: 1.7399E-04
NBits: 6772320 	NErrs: 1178 	BER: 1.7394E-04
NBits: 6773440 	NErrs: 1178 	BER: 1.7391E-04
NBits: 6773920 	NErrs: 1178 	BER: 1.7390E-04
NBits: 6774400 	NErrs: 1178 	BER: 1.7389E-04
NBits: 6778880 	NErrs: 1178 	BER: 1.7378E-04
NBits: 6782240 	NErrs: 1178 	BER: 1.7369E-04
NBits: 6786240 	NErrs: 1179 	BER: 1.7373E-04
NBits: 6789120 	NErrs: 1181 	BER: 1.7395E-04
NBits: 6791040 	NErrs: 1181 	BER: 1.7391E-04
NBits: 6795040 	NErrs: 1182 	BER: 1.7395E-04
NBits: 6795840 	NErrs: 1182 	BER: 1.7393E-04
NBits: 6797760 	NErrs: 1182 	BER: 1.7388E-04
NBits: 6801760 	NErrs: 1182 	BER: 1.7378E-04
NBits: 6809920 	NErrs: 1184 	BER: 1.7386E-04
NBits: 6811680 	NErrs: 1184 	BER: 1.7382E-04
NBits: 6813600 	NErrs: 1185 	BER: 1.7392E-04
NBits: 6820320 	NErrs: 1186 	BER: 1.7389E-04
NBits: 6825280 	NErrs: 1186 	BER: 1.7377E-04
NBits: 6827200 	NErrs: 1186 	BER: 1.7372E-04
NBits: 6832000 	NErrs: 1186 	BER: 1.7359E-04
NBits: 6834880 	NErrs: 1187 	BER: 1.7367E-04
NBits: 6836800 	NErrs: 1187 	BER: 1.7362E-04
NBits: 6838720 	NErrs: 1187 	BER: 1.7357E-04
NBits: 6838880 	NErrs: 1187 	BER: 1.7357E-04
NBits: 6840800 	NErrs: 1187 	BER: 1.7352E-04
NBits: 6842720 	NErrs: 1187 	BER: 1.7347E-04
NBits: 6844320 	NErrs: 1189 	BER: 1.7372E-04
NBits: 6846240 	NErrs: 1189 	BER: 1.7367E-04
NBits: 6851200 	NErrs: 1191 	BER: 1.7384E-04
NBits: 6853120 	NErrs: 1191 	BER: 1.7379E-04
NBits: 6856000 	NErrs: 1191 	BER: 1.7372E-04
NBits: 6856320 	NErrs: 1192 	BER: 1.7385E-04
NBits: 6856800 	NErrs: 1192 	BER: 1.7384E-04
NBits: 6857760 	NErrs: 1192 	BER: 1.7382E-04
NBits: 6857920 	NErrs: 1192 	BER: 1.7381E-04
NBits: 6859840 	NErrs: 1192 	BER: 1.7376E-04
NBits: 6863840 	NErrs: 1192 	BER: 1.7366E-04
NBits: 6864320 	NErrs: 1192 	BER: 1.7365E-04
NBits: 6864800 	NErrs: 1192 	BER: 1.7364E-04
NBits: 6865760 	NErrs: 1192 	BER: 1.7362E-04
NBits: 6866560 	NErrs: 1192 	BER: 1.7359E-04
NBits: 6867520 	NErrs: 1192 	BER: 1.7357E-04
NBits: 6868320 	NErrs: 1192 	BER: 1.7355E-04
NBits: 6869280 	NErrs: 1192 	BER: 1.7353E-04
NBits: 6870240 	NErrs: 1193 	BER: 1.7365E-04
NBits: 6870880 	NErrs: 1193 	BER: 1.7363E-04
NBits: 6871360 	NErrs: 1193 	BER: 1.7362E-04
NBits: 6871680 	NErrs: 1193 	BER: 1.7361E-04
NBits: 6873600 	NErrs: 1194 	BER: 1.7371E-04
NBits: 6875520 	NErrs: 1194 	BER: 1.7366E-04
NBits: 6877120 	NErrs: 1194 	BER: 1.7362E-04
NBits: 6879040 	NErrs: 1194 	BER: 1.7357E-04
NBits: 6883040 	NErrs: 1195 	BER: 1.7362E-04
NBits: 6884000 	NErrs: 1195 	BER: 1.7359E-04
NBits: 6885920 	NErrs: 1196 	BER: 1.7369E-04
NBits: 6890400 	NErrs: 1197 	BER: 1.7372E-04
NBits: 6892320 	NErrs: 1198 	BER: 1.7382E-04
NBits: 6896320 	NErrs: 1199 	BER: 1.7386E-04
NBits: 6897120 	NErrs: 1199 	BER: 1.7384E-04
NBits: 6898560 	NErrs: 1199 	BER: 1.7380E-04
NBits: 6898880 	NErrs: 1199 	BER: 1.7380E-04
NBits: 6899840 	NErrs: 1199 	BER: 1.7377E-04
NBits: 6900640 	NErrs: 1199 	BER: 1.7375E-04
NBits: 6907040 	NErrs: 1199 	BER: 1.7359E-04
NBits: 6909920 	NErrs: 1199 	BER: 1.7352E-04
NBits: 6913920 	NErrs: 1200 	BER: 1.7356E-04
NBits: 6916640 	NErrs: 1200 	BER: 1.7349E-04
NBits: 6918560 	NErrs: 1200 	BER: 1.7345E-04
NBits: 6923520 	NErrs: 1202 	BER: 1.7361E-04
NBits: 6927040 	NErrs: 1202 	BER: 1.7352E-04
NBits: 6928000 	NErrs: 1202 	BER: 1.7350E-04
NBits: 6928960 	NErrs: 1202 	BER: 1.7347E-04
NBits: 6929600 	NErrs: 1202 	BER: 1.7346E-04
NBits: 6930240 	NErrs: 1202 	BER: 1.7344E-04
NBits: 6930400 	NErrs: 1202 	BER: 1.7344E-04
NBits: 6930880 	NErrs: 1202 	BER: 1.7343E-04
NBits: 6932160 	NErrs: 1202 	BER: 1.7339E-04
NBits: 6935040 	NErrs: 1202 	BER: 1.7332E-04
NBits: 6935520 	NErrs: 1203 	BER: 1.7345E-04
NBits: 6936480 	NErrs: 1203 	BER: 1.7343E-04
NBits: 6938880 	NErrs: 1204 	BER: 1.7352E-04
NBits: 6939840 	NErrs: 1204 	BER: 1.7349E-04
NBits: 6940320 	NErrs: 1204 	BER: 1.7348E-04
NBits: 6942720 	NErrs: 1205 	BER: 1.7356E-04
NBits: 6945600 	NErrs: 1206 	BER: 1.7364E-04
NBits: 6946080 	NErrs: 1206 	BER: 1.7362E-04
NBits: 6947040 	NErrs: 1206 	BER: 1.7360E-04
NBits: 6947840 	NErrs: 1206 	BER: 1.7358E-04
NBits: 6949760 	NErrs: 1206 	BER: 1.7353E-04
NBits: 6952960 	NErrs: 1206 	BER: 1.7345E-04
NBits: 6954880 	NErrs: 1207 	BER: 1.7355E-04
NBits: 6958880 	NErrs: 1208 	BER: 1.7359E-04
NBits: 6961600 	NErrs: 1208 	BER: 1.7352E-04
NBits: 6966560 	NErrs: 1211 	BER: 1.7383E-04
NBits: 6968480 	NErrs: 1211 	BER: 1.7378E-04
NBits: 6969440 	NErrs: 1211 	BER: 1.7376E-04
NBits: 6971360 	NErrs: 1211 	BER: 1.7371E-04
NBits: 6975520 	NErrs: 1211 	BER: 1.7361E-04
NBits: 6978080 	NErrs: 1211 	BER: 1.7354E-04
NBits: 6980000 	NErrs: 1211 	BER: 1.7350E-04
NBits: 6984640 	NErrs: 1212 	BER: 1.7352E-04
NBits: 6984800 	NErrs: 1212 	BER: 1.7352E-04
NBits: 6986720 	NErrs: 1212 	BER: 1.7347E-04
NBits: 6990720 	NErrs: 1213 	BER: 1.7352E-04
NBits: 6995040 	NErrs: 1213 	BER: 1.7341E-04
NBits: 6996960 	NErrs: 1213 	BER: 1.7336E-04
NBits: 7000960 	NErrs: 1214 	BER: 1.7340E-04
NBits: 7001920 	NErrs: 1214 	BER: 1.7338E-04
NBits: 7003840 	NErrs: 1214 	BER: 1.7333E-04
NBits: 7005760 	NErrs: 1214 	BER: 1.7329E-04
NBits: 7007040 	NErrs: 1214 	BER: 1.7325E-04
NBits: 7007520 	NErrs: 1214 	BER: 1.7324E-04
NBits: 7008160 	NErrs: 1214 	BER: 1.7323E-04
NBits: 7009120 	NErrs: 1214 	BER: 1.7320E-04
NBits: 7011680 	NErrs: 1215 	BER: 1.7328E-04
NBits: 7014560 	NErrs: 1215 	BER: 1.7321E-04
NBits: 7016960 	NErrs: 1215 	BER: 1.7315E-04
NBits: 7024960 	NErrs: 1217 	BER: 1.7324E-04
NBits: 7026880 	NErrs: 1217 	BER: 1.7319E-04
NBits: 7030880 	NErrs: 1217 	BER: 1.7309E-04
NBits: 7034880 	NErrs: 1217 	BER: 1.7300E-04
NBits: 7038880 	NErrs: 1218 	BER: 1.7304E-04
NBits: 7040960 	NErrs: 1218 	BER: 1.7299E-04
NBits: 7042880 	NErrs: 1219 	BER: 1.7308E-04
NBits: 7044320 	NErrs: 1219 	BER: 1.7305E-04
NBits: 7045280 	NErrs: 1219 	BER: 1.7302E-04
NBits: 7047200 	NErrs: 1219 	BER: 1.7298E-04
NBits: 7047840 	NErrs: 1220 	BER: 1.7310E-04
NBits: 7050720 	NErrs: 1220 	BER: 1.7303E-04
