Press Enter to quit: NBits: 1760 	NErrs: 69 	BER: 3.9205E-02
NBits: 5760 	NErrs: 215 	BER: 3.7326E-02
NBits: 6720 	NErrs: 252 	BER: 3.7500E-02
NBits: 8160 	NErrs: 314 	BER: 3.8480E-02
NBits: 9120 	NErrs: 354 	BER: 3.8816E-02
NBits: 9600 	NErrs: 372 	BER: 3.8750E-02
NBits: 9760 	NErrs: 381 	BER: 3.9037E-02
NBits: 11200 	NErrs: 438 	BER: 3.9107E-02
NBits: 11520 	NErrs: 449 	BER: 3.8976E-02
NBits: 12480 	NErrs: 499 	BER: 3.9984E-02
NBits: 13440 	NErrs: 537 	BER: 3.9955E-02
NBits: 14400 	NErrs: 574 	BER: 3.9861E-02
NBits: 15040 	NErrs: 603 	BER: 4.0093E-02
NBits: 15200 	NErrs: 606 	BER: 3.9868E-02
NBits: 19200 	NErrs: 751 	BER: 3.9115E-02
NBits: 25760 	NErrs: 1030 	BER: 3.9984E-02
NBits: 31840 	NErrs: 1275 	BER: 4.0044E-02
NBits: 34400 	NErrs: 1404 	BER: 4.0814E-02
NBits: 35360 	NErrs: 1440 	BER: 4.0724E-02
NBits: 37280 	NErrs: 1506 	BER: 4.0397E-02
NBits: 37920 	NErrs: 1536 	BER: 4.0506E-02
NBits: 38720 	NErrs: 1570 	BER: 4.0548E-02
NBits: 39680 	NErrs: 1596 	BER: 4.0222E-02
NBits: 41600 	NErrs: 1670 	BER: 4.0144E-02
NBits: 42560 	NErrs: 1700 	BER: 3.9944E-02
NBits: 44480 	NErrs: 1768 	BER: 3.9748E-02
NBits: 45440 	NErrs: 1807 	BER: 3.9767E-02
NBits: 47360 	NErrs: 1899 	BER: 4.0097E-02
NBits: 48320 	NErrs: 1942 	BER: 4.0190E-02
NBits: 50240 	NErrs: 2010 	BER: 4.0008E-02
NBits: 50400 	NErrs: 2014 	BER: 3.9960E-02
NBits: 52320 	NErrs: 2096 	BER: 4.0061E-02
NBits: 53280 	NErrs: 2125 	BER: 3.9884E-02
NBits: 55200 	NErrs: 2209 	BER: 4.0018E-02
NBits: 55360 	NErrs: 2215 	BER: 4.0011E-02
NBits: 55520 	NErrs: 2223 	BER: 4.0040E-02
NBits: 56480 	NErrs: 2262 	BER: 4.0050E-02
NBits: 56960 	NErrs: 2286 	BER: 4.0133E-02
NBits: 57120 	NErrs: 2299 	BER: 4.0249E-02
NBits: 58080 	NErrs: 2322 	BER: 3.9979E-02
NBits: 58560 	NErrs: 2345 	BER: 4.0044E-02
NBits: 59520 	NErrs: 2421 	BER: 4.0675E-02
NBits: 61760 	NErrs: 2520 	BER: 4.0803E-02
NBits: 62720 	NErrs: 2542 	BER: 4.0529E-02
NBits: 64640 	NErrs: 2609 	BER: 4.0362E-02
NBits: 74400 	NErrs: 3046 	BER: 4.0941E-02
NBits: 76320 	NErrs: 3116 	BER: 4.0828E-02
NBits: 77600 	NErrs: 3167 	BER: 4.0812E-02
NBits: 78560 	NErrs: 3195 	BER: 4.0670E-02
NBits: 80480 	NErrs: 3269 	BER: 4.0619E-02
NBits: 80960 	NErrs: 3293 	BER: 4.0674E-02
NBits: 81440 	NErrs: 3310 	BER: 4.0643E-02
NBits: 82400 	NErrs: 3350 	BER: 4.0655E-02
NBits: 84160 	NErrs: 3434 	BER: 4.0803E-02
NBits: 85120 	NErrs: 3467 	BER: 4.0731E-02
NBits: 87040 	NErrs: 3518 	BER: 4.0418E-02
NBits: 88960 	NErrs: 3587 	BER: 4.0321E-02
NBits: 89120 	NErrs: 3601 	BER: 4.0406E-02
NBits: 89600 	NErrs: 3623 	BER: 4.0435E-02
NBits: 90720 	NErrs: 3655 	BER: 4.0289E-02
NBits: 90880 	NErrs: 3658 	BER: 4.0251E-02
NBits: 91360 	NErrs: 3684 	BER: 4.0324E-02
NBits: 92320 	NErrs: 3711 	BER: 4.0197E-02
NBits: 94080 	NErrs: 3770 	BER: 4.0072E-02
NBits: 94560 	NErrs: 3808 	BER: 4.0271E-02
NBits: 95520 	NErrs: 3852 	BER: 4.0327E-02
NBits: 95680 	NErrs: 3858 	BER: 4.0322E-02
NBits: 96640 	NErrs: 3886 	BER: 4.0211E-02
NBits: 97280 	NErrs: 3907 	BER: 4.0162E-02
NBits: 98240 	NErrs: 3973 	BER: 4.0442E-02
NBits: 98720 	NErrs: 3995 	BER: 4.0468E-02
NBits: 99680 	NErrs: 4031 	BER: 4.0439E-02
NBits: 100160 	NErrs: 4055 	BER: 4.0485E-02
NBits: 101120 	NErrs: 4128 	BER: 4.0823E-02
NBits: 103040 	NErrs: 4180 	BER: 4.0567E-02
NBits: 104960 	NErrs: 4248 	BER: 4.0473E-02
NBits: 106080 	NErrs: 4290 	BER: 4.0441E-02
NBits: 107680 	NErrs: 4363 	BER: 4.0518E-02
NBits: 108640 	NErrs: 4392 	BER: 4.0427E-02
NBits: 110560 	NErrs: 4476 	BER: 4.0485E-02
NBits: 111520 	NErrs: 4521 	BER: 4.0540E-02
NBits: 112000 	NErrs: 4538 	BER: 4.0518E-02
NBits: 112960 	NErrs: 4579 	BER: 4.0536E-02
NBits: 116160 	NErrs: 4716 	BER: 4.0599E-02
NBits: 116800 	NErrs: 4740 	BER: 4.0582E-02
NBits: 117760 	NErrs: 4779 	BER: 4.0583E-02
NBits: 118400 	NErrs: 4822 	BER: 4.0726E-02
NBits: 119840 	NErrs: 4867 	BER: 4.0612E-02
NBits: 120800 	NErrs: 4907 	BER: 4.0621E-02
NBits: 123200 	NErrs: 5010 	BER: 4.0666E-02
NBits: 124320 	NErrs: 5049 	BER: 4.0613E-02
NBits: 125280 	NErrs: 5083 	BER: 4.0573E-02
