Press Enter to quit: NBits: 4000 	NErrs: 0 	BER: 0.0000E+00
NBits: 731040 	NErrs: 101 	BER: 1.3816E-04
NBits: 735040 	NErrs: 101 	BER: 1.3741E-04
NBits: 737280 	NErrs: 101 	BER: 1.3699E-04
NBits: 739200 	NErrs: 102 	BER: 1.3799E-04
NBits: 741120 	NErrs: 102 	BER: 1.3763E-04
NBits: 742240 	NErrs: 103 	BER: 1.3877E-04
NBits: 742400 	NErrs: 103 	BER: 1.3874E-04
NBits: 744320 	NErrs: 104 	BER: 1.3972E-04
NBits: 745280 	NErrs: 105 	BER: 1.4089E-04
NBits: 745760 	NErrs: 105 	BER: 1.4080E-04
NBits: 745920 	NErrs: 105 	BER: 1.4077E-04
NBits: 747840 	NErrs: 105 	BER: 1.4040E-04
NBits: 751840 	NErrs: 105 	BER: 1.3966E-04
NBits: 755840 	NErrs: 106 	BER: 1.4024E-04
NBits: 759840 	NErrs: 106 	BER: 1.3950E-04
NBits: 763840 	NErrs: 107 	BER: 1.4008E-04
NBits: 767840 	NErrs: 108 	BER: 1.4065E-04
NBits: 769920 	NErrs: 108 	BER: 1.4027E-04
NBits: 770080 	NErrs: 108 	BER: 1.4025E-04
NBits: 771840 	NErrs: 108 	BER: 1.3993E-04
NBits: 773760 	NErrs: 108 	BER: 1.3958E-04
NBits: 777760 	NErrs: 108 	BER: 1.3886E-04
NBits: 781760 	NErrs: 108 	BER: 1.3815E-04
NBits: 783680 	NErrs: 108 	BER: 1.3781E-04
NBits: 784640 	NErrs: 108 	BER: 1.3764E-04
NBits: 785440 	NErrs: 108 	BER: 1.3750E-04
NBits: 787360 	NErrs: 109 	BER: 1.3844E-04
NBits: 791360 	NErrs: 109 	BER: 1.3774E-04
NBits: 793280 	NErrs: 109 	BER: 1.3740E-04
NBits: 797280 	NErrs: 109 	BER: 1.3671E-04
NBits: 801280 	NErrs: 110 	BER: 1.3728E-04
NBits: 802240 	NErrs: 110 	BER: 1.3712E-04
NBits: 802880 	NErrs: 110 	BER: 1.3701E-04
NBits: 804640 	NErrs: 110 	BER: 1.3671E-04
NBits: 806560 	NErrs: 111 	BER: 1.3762E-04
NBits: 808000 	NErrs: 111 	BER: 1.3738E-04
NBits: 810560 	NErrs: 111 	BER: 1.3694E-04
NBits: 812480 	NErrs: 111 	BER: 1.3662E-04
NBits: 816480 	NErrs: 111 	BER: 1.3595E-04
NBits: 817440 	NErrs: 111 	BER: 1.3579E-04
NBits: 819360 	NErrs: 111 	BER: 1.3547E-04
NBits: 821280 	NErrs: 111 	BER: 1.3515E-04
NBits: 823200 	NErrs: 112 	BER: 1.3605E-04
NBits: 827200 	NErrs: 112 	BER: 1.3540E-04
NBits: 831200 	NErrs: 112 	BER: 1.3474E-04
NBits: 835200 	NErrs: 112 	BER: 1.3410E-04
NBits: 835680 	NErrs: 112 	BER: 1.3402E-04
NBits: 839040 	NErrs: 112 	BER: 1.3349E-04
NBits: 842560 	NErrs: 115 	BER: 1.3649E-04
NBits: 846560 	NErrs: 116 	BER: 1.3703E-04
NBits: 848960 	NErrs: 116 	BER: 1.3664E-04
NBits: 849280 	NErrs: 116 	BER: 1.3659E-04
NBits: 853280 	NErrs: 117 	BER: 1.3712E-04
NBits: 855200 	NErrs: 117 	BER: 1.3681E-04
NBits: 856160 	NErrs: 117 	BER: 1.3666E-04
NBits: 858080 	NErrs: 117 	BER: 1.3635E-04
NBits: 859040 	NErrs: 117 	BER: 1.3620E-04
NBits: 863040 	NErrs: 118 	BER: 1.3673E-04
NBits: 867040 	NErrs: 118 	BER: 1.3610E-04
NBits: 868320 	NErrs: 119 	BER: 1.3705E-04
NBits: 870080 	NErrs: 119 	BER: 1.3677E-04
NBits: 873600 	NErrs: 119 	BER: 1.3622E-04
NBits: 876960 	NErrs: 119 	BER: 1.3570E-04
NBits: 878880 	NErrs: 119 	BER: 1.3540E-04
NBits: 880800 	NErrs: 120 	BER: 1.3624E-04
NBits: 882080 	NErrs: 120 	BER: 1.3604E-04
NBits: 886080 	NErrs: 120 	BER: 1.3543E-04
NBits: 888000 	NErrs: 120 	BER: 1.3514E-04
NBits: 888960 	NErrs: 120 	BER: 1.3499E-04
NBits: 892480 	NErrs: 121 	BER: 1.3558E-04
NBits: 894400 	NErrs: 121 	BER: 1.3529E-04
NBits: 898400 	NErrs: 121 	BER: 1.3468E-04
NBits: 900320 	NErrs: 121 	BER: 1.3440E-04
NBits: 901120 	NErrs: 121 	BER: 1.3428E-04
NBits: 903040 	NErrs: 121 	BER: 1.3399E-04
NBits: 904640 	NErrs: 121 	BER: 1.3375E-04
NBits: 906560 	NErrs: 122 	BER: 1.3457E-04
NBits: 907520 	NErrs: 122 	BER: 1.3443E-04
NBits: 908000 	NErrs: 122 	BER: 1.3436E-04
NBits: 912000 	NErrs: 122 	BER: 1.3377E-04
NBits: 913920 	NErrs: 123 	BER: 1.3459E-04
NBits: 917920 	NErrs: 124 	BER: 1.3509E-04
NBits: 919840 	NErrs: 125 	BER: 1.3589E-04
NBits: 921760 	NErrs: 126 	BER: 1.3670E-04
NBits: 923680 	NErrs: 127 	BER: 1.3749E-04
NBits: 927680 	NErrs: 127 	BER: 1.3690E-04
NBits: 931680 	NErrs: 127 	BER: 1.3631E-04
NBits: 933760 	NErrs: 128 	BER: 1.3708E-04
NBits: 933920 	NErrs: 128 	BER: 1.3706E-04
NBits: 934880 	NErrs: 128 	BER: 1.3692E-04
NBits: 935680 	NErrs: 128 	BER: 1.3680E-04
NBits: 937600 	NErrs: 128 	BER: 1.3652E-04
NBits: 938560 	NErrs: 129 	BER: 1.3744E-04
NBits: 939040 	NErrs: 129 	BER: 1.3737E-04
NBits: 940960 	NErrs: 129 	BER: 1.3709E-04
NBits: 941920 	NErrs: 129 	BER: 1.3695E-04
NBits: 945920 	NErrs: 129 	BER: 1.3638E-04
NBits: 946880 	NErrs: 130 	BER: 1.3729E-04
NBits: 948800 	NErrs: 130 	BER: 1.3702E-04
NBits: 949280 	NErrs: 130 	BER: 1.3695E-04
NBits: 951200 	NErrs: 131 	BER: 1.3772E-04
NBits: 955200 	NErrs: 133 	BER: 1.3924E-04
NBits: 959200 	NErrs: 133 	BER: 1.3866E-04
NBits: 961120 	NErrs: 133 	BER: 1.3838E-04
NBits: 965120 	NErrs: 133 	BER: 1.3781E-04
NBits: 966080 	NErrs: 133 	BER: 1.3767E-04
NBits: 966720 	NErrs: 133 	BER: 1.3758E-04
NBits: 968320 	NErrs: 133 	BER: 1.3735E-04
NBits: 968480 	NErrs: 133 	BER: 1.3733E-04
NBits: 970400 	NErrs: 133 	BER: 1.3706E-04
NBits: 971360 	NErrs: 134 	BER: 1.3795E-04
NBits: 971840 	NErrs: 134 	BER: 1.3788E-04
NBits: 973760 	NErrs: 135 	BER: 1.3864E-04
NBits: 975360 	NErrs: 136 	BER: 1.3944E-04
NBits: 977280 	NErrs: 137 	BER: 1.4019E-04
NBits: 985280 	NErrs: 137 	BER: 1.3905E-04
NBits: 985600 	NErrs: 137 	BER: 1.3900E-04
NBits: 987520 	NErrs: 137 	BER: 1.3873E-04
NBits: 989440 	NErrs: 138 	BER: 1.3947E-04
NBits: 991360 	NErrs: 140 	BER: 1.4122E-04
NBits: 995360 	NErrs: 140 	BER: 1.4065E-04
NBits: 999520 	NErrs: 141 	BER: 1.4107E-04
NBits: 1003520 	NErrs: 141 	BER: 1.4051E-04
NBits: 1006400 	NErrs: 141 	BER: 1.4010E-04
NBits: 1008320 	NErrs: 141 	BER: 1.3984E-04
NBits: 1009280 	NErrs: 141 	BER: 1.3970E-04
NBits: 1011200 	NErrs: 141 	BER: 1.3944E-04
NBits: 1013120 	NErrs: 141 	BER: 1.3917E-04
NBits: 1015040 	NErrs: 141 	BER: 1.3891E-04
NBits: 1016000 	NErrs: 142 	BER: 1.3976E-04
NBits: 1016640 	NErrs: 142 	BER: 1.3968E-04
NBits: 1018560 	NErrs: 142 	BER: 1.3941E-04
NBits: 1022560 	NErrs: 142 	BER: 1.3887E-04
NBits: 1023520 	NErrs: 142 	BER: 1.3874E-04
NBits: 1025440 	NErrs: 143 	BER: 1.3945E-04
NBits: 1026880 	NErrs: 143 	BER: 1.3926E-04
NBits: 1028800 	NErrs: 143 	BER: 1.3900E-04
NBits: 1030720 	NErrs: 143 	BER: 1.3874E-04
NBits: 1032160 	NErrs: 144 	BER: 1.3951E-04
NBits: 1034080 	NErrs: 144 	BER: 1.3925E-04
NBits: 1035680 	NErrs: 145 	BER: 1.4000E-04
