Press Enter to quit: NBits: 4032 	NErrs: 1 	BER: 2.4802E-04
NBits: 1139040 	NErrs: 24 	BER: 2.1070E-05
NBits: 1143072 	NErrs: 24 	BER: 2.0996E-05
NBits: 1147104 	NErrs: 24 	BER: 2.0922E-05
NBits: 1151136 	NErrs: 24 	BER: 2.0849E-05
NBits: 1153152 	NErrs: 24 	BER: 2.0813E-05
NBits: 1155168 	NErrs: 24 	BER: 2.0776E-05
NBits: 1159200 	NErrs: 24 	BER: 2.0704E-05
NBits: 1163232 	NErrs: 24 	BER: 2.0632E-05
NBits: 1165248 	NErrs: 24 	BER: 2.0596E-05
NBits: 1167264 	NErrs: 24 	BER: 2.0561E-05
NBits: 1175328 	NErrs: 24 	BER: 2.0420E-05
NBits: 1183392 	NErrs: 24 	BER: 2.0281E-05
NBits: 1185408 	NErrs: 24 	BER: 2.0246E-05
NBits: 1187424 	NErrs: 24 	BER: 2.0212E-05
NBits: 1191456 	NErrs: 24 	BER: 2.0143E-05
NBits: 1193472 	NErrs: 24 	BER: 2.0109E-05
NBits: 1195488 	NErrs: 24 	BER: 2.0075E-05
NBits: 1197504 	NErrs: 24 	BER: 2.0042E-05
NBits: 1199520 	NErrs: 24 	BER: 2.0008E-05
NBits: 1201536 	NErrs: 24 	BER: 1.9974E-05
NBits: 1205568 	NErrs: 24 	BER: 1.9908E-05
NBits: 1207584 	NErrs: 24 	BER: 1.9874E-05
NBits: 1209600 	NErrs: 24 	BER: 1.9841E-05
NBits: 1211616 	NErrs: 24 	BER: 1.9808E-05
NBits: 1213632 	NErrs: 24 	BER: 1.9775E-05
NBits: 1215648 	NErrs: 24 	BER: 1.9743E-05
NBits: 1217664 	NErrs: 24 	BER: 1.9710E-05
NBits: 1221696 	NErrs: 24 	BER: 1.9645E-05
NBits: 1223712 	NErrs: 24 	BER: 1.9612E-05
NBits: 1225728 	NErrs: 24 	BER: 1.9580E-05
NBits: 1227744 	NErrs: 24 	BER: 1.9548E-05
NBits: 1229760 	NErrs: 25 	BER: 2.0329E-05
NBits: 1231776 	NErrs: 25 	BER: 2.0296E-05
NBits: 1233792 	NErrs: 25 	BER: 2.0263E-05
NBits: 1237824 	NErrs: 25 	BER: 2.0197E-05
NBits: 1245888 	NErrs: 26 	BER: 2.0869E-05
NBits: 1247904 	NErrs: 26 	BER: 2.0835E-05
NBits: 1249920 	NErrs: 26 	BER: 2.0801E-05
NBits: 1253952 	NErrs: 27 	BER: 2.1532E-05
NBits: 1257984 	NErrs: 27 	BER: 2.1463E-05
NBits: 1262016 	NErrs: 27 	BER: 2.1394E-05
NBits: 1264032 	NErrs: 27 	BER: 2.1360E-05
NBits: 1266048 	NErrs: 27 	BER: 2.1326E-05
NBits: 1270080 	NErrs: 27 	BER: 2.1259E-05
NBits: 1274112 	NErrs: 27 	BER: 2.1191E-05
NBits: 1278144 	NErrs: 27 	BER: 2.1124E-05
NBits: 1280160 	NErrs: 27 	BER: 2.1091E-05
NBits: 1282176 	NErrs: 27 	BER: 2.1058E-05
NBits: 1286208 	NErrs: 27 	BER: 2.0992E-05
NBits: 1290240 	NErrs: 27 	BER: 2.0926E-05
NBits: 1292256 	NErrs: 27 	BER: 2.0894E-05
NBits: 1294272 	NErrs: 27 	BER: 2.0861E-05
NBits: 1296288 	NErrs: 27 	BER: 2.0829E-05
NBits: 1298304 	NErrs: 27 	BER: 2.0796E-05
NBits: 1302336 	NErrs: 27 	BER: 2.0732E-05
NBits: 1304352 	NErrs: 27 	BER: 2.0700E-05
NBits: 1306368 	NErrs: 27 	BER: 2.0668E-05
NBits: 1310400 	NErrs: 27 	BER: 2.0604E-05
NBits: 1314432 	NErrs: 27 	BER: 2.0541E-05
NBits: 1316448 	NErrs: 27 	BER: 2.0510E-05
NBits: 1320480 	NErrs: 27 	BER: 2.0447E-05
NBits: 1324512 	NErrs: 27 	BER: 2.0385E-05
NBits: 1326528 	NErrs: 27 	BER: 2.0354E-05
NBits: 1328544 	NErrs: 27 	BER: 2.0323E-05
NBits: 1330560 	NErrs: 27 	BER: 2.0292E-05
NBits: 1332576 	NErrs: 27 	BER: 2.0262E-05
NBits: 1336608 	NErrs: 27 	BER: 2.0200E-05
NBits: 1340640 	NErrs: 27 	BER: 2.0140E-05
NBits: 1344672 	NErrs: 27 	BER: 2.0079E-05
NBits: 1348704 	NErrs: 27 	BER: 2.0019E-05
NBits: 1352736 	NErrs: 27 	BER: 1.9960E-05
NBits: 1354752 	NErrs: 27 	BER: 1.9930E-05
NBits: 1356768 	NErrs: 27 	BER: 1.9900E-05
NBits: 1360800 	NErrs: 27 	BER: 1.9841E-05
NBits: 1362816 	NErrs: 27 	BER: 1.9812E-05
NBits: 1364832 	NErrs: 27 	BER: 1.9783E-05
NBits: 1368864 	NErrs: 27 	BER: 1.9724E-05
NBits: 1370880 	NErrs: 27 	BER: 1.9695E-05
NBits: 1374912 	NErrs: 27 	BER: 1.9638E-05
NBits: 1382976 	NErrs: 27 	BER: 1.9523E-05
NBits: 1384992 	NErrs: 27 	BER: 1.9495E-05
NBits: 1387008 	NErrs: 27 	BER: 1.9466E-05
NBits: 1391040 	NErrs: 27 	BER: 1.9410E-05
NBits: 1393056 	NErrs: 27 	BER: 1.9382E-05
